6.38 0.0380065 0.554388 0.154395
6.39 0.0435645 0.555307 0.155132
6.4 0.0491338 0.556365 0.155978
6.41 0.0547157 0.557562 0.156935
6.42 0.0603117 0.558897 0.158002
6.43 0.0659231 0.560368 0.159179
6.44 0.0715512 0.561974 0.160467
6.45 0.0771974 0.563714 0.161866
6.46 0.0828629 0.565585 0.163376
6.47 0.0885491 0.567587 0.164998
6.48 0.0942573 0.569718 0.166731
6.49 0.0999886 0.571976 0.168577
6.5 0.105744 0.574359 0.170535
6.51 0.111526 0.576865 0.172606
6.52 0.117334 0.579492 0.174789
6.53 0.123171 0.582239 0.177087
6.54 0.129036 0.585102 0.179498
6.55 0.134932 0.588081 0.182023
6.56 0.14086 0.591171 0.184662
6.57 0.14682 0.594372 0.187417
6.58 0.152813 0.59768 0.190286
6.59 0.158842 0.601092 0.193271
6.6 0.164906 0.604607 0.196372
6.61 0.171006 0.608222 0.199588
6.62 0.177144 0.611933 0.202921
6.63 0.183321 0.615738 0.20637
6.64 0.189537 0.619633 0.209935
6.65 0.195793 0.623617 0.213617
6.66 0.202091 0.627686 0.217415
6.67 0.20843 0.631836 0.22133
6.68 0.214812 0.636064 0.225361
6.69 0.221237 0.640368 0.229509
6.7 0.227707 0.644744 0.233772
6.71 0.234221 0.649188 0.238152
6.72 0.240781 0.653697 0.242647
6.73 0.247386 0.658268 0.247258
6.74 0.254039 0.662896 0.251984
6.75 0.260738 0.667579 0.256823
6.76 0.267485 0.672313 0.261776
6.77 0.27428 0.677094 0.266843
6.78 0.281123 0.681918 0.272021
6.79 0.288015 0.686781 0.277311
6.8 0.294957 0.69168 0.28271
6.81 0.301948 0.696611 0.288219
6.82 0.308988 0.701569 0.293836
6.83 0.316079 0.706551 0.29956
6.84 0.323219 0.711553 0.305389
6.85 0.33041 0.71657 0.311322
6.86 0.337651 0.721599 0.317357
6.87 0.344943 0.726636 0.323493
6.88 0.352285 0.731676 0.329727
6.89 0.359677 0.736715 0.336058
6.9 0.36712 0.741749 0.342484
6.91 0.374613 0.746773 0.349003
6.92 0.382155 0.751785 0.355611
6.93 0.389748 0.756778 0.362308
6.94 0.39739 0.761749 0.36909
6.95 0.405082 0.766694 0.375955
6.96 0.412823 0.771608 0.382901
6.97 0.420612 0.776487 0.389923
6.98 0.428449 0.781327 0.39702
6.99 0.436334 0.786123 0.404188
7 0.444266 0.79087 0.411424
7.01 0.452245 0.795565 0.418725
7.02 0.460271 0.800204 0.426087
7.03 0.468341 0.804781 0.433508
7.04 0.476456 0.809292 0.440982
7.05 0.484616 0.813734 0.448507
